Date,Open,High,Low,Close,Adj Close,Volume
1998-01-20,6.578125,6.734375,6.546875,6.648437976837158,5.207049369812012,844000
1998-01-21,6.648437976837158,6.742187976837158,6.648437976837158,6.726562976837158,5.26823616027832,192800
1998-01-22,6.695312976837158,6.695312976837158,6.515625,6.554687976837158,5.133622646331787,185600
1998-01-23,6.585937976837158,6.664062976837158,6.460937976837158,6.664062976837158,5.219284534454346,496800
1998-01-26,6.65625,6.6875,6.578125,6.609375,5.176454544067383,186400
1998-01-27,6.617187976837158,6.765625,6.59375,6.734375,5.274353981018066,643200
1998-01-28,6.78125,6.796875,6.742187976837158,6.78125,5.311067581176758,305600
1998-01-29,6.75,6.75,6.609375,6.640625,5.215347766876221,569600
1998-01-30,6.640625,6.796875,6.640625,6.695312976837158,5.258298873901367,632000
1998-02-02,6.710937976837158,6.828125,6.710937976837158,6.828125,5.362606525421143,412800
1998-02-03,6.8125,6.820312976837158,6.78125,6.804687976837158,5.3441996574401855,1507200
1998-02-04,6.8125,6.8125,6.734375,6.75,5.301249027252197,684800
1998-02-05,6.734375,6.773437976837158,6.65625,6.65625,5.227622032165527,1660800
1998-02-06,6.671875,6.703125,6.59375,6.601562976837158,5.184671401977539,454400
1998-02-09,6.601562976837158,6.6875,6.601562976837158,6.6875,5.252165794372559,677600
1998-02-10,6.671875,6.71875,6.671875,6.695312976837158,5.258298873901367,382400
1998-02-11,6.6875,6.875,6.6875,6.835937976837158,5.368741989135742,552800
1998-02-12,6.835937976837158,6.875,6.78125,6.859375,5.387150287628174,306400
1998-02-13,6.828125,6.890625,6.8125,6.875,5.399421215057373,152800
1998-02-17,6.90625,6.976562976837158,6.875,6.921875,5.436236381530762,335200
1998-02-18,6.9375,7.007812976837158,6.929687976837158,6.953125,5.460778713226318,301600
1998-02-19,6.96875,7.125,6.960937976837158,7.078125,5.558949947357178,480000
1998-02-20,7.109375,7.15625,7.0,7.140625,5.608035564422607,728000
1998-02-23,7.171875,7.289062976837158,7.171875,7.234375,5.681665420532227,318400
1998-02-24,7.234375,7.34375,7.203125,7.34375,5.767563343048096,432800
1998-02-25,7.390625,7.46875,7.320312976837158,7.328125,5.7552924156188965,756800
1998-02-26,7.34375,7.515625,7.34375,7.421875,5.828919887542725,469600
1998-02-27,7.4375,7.453125,7.328125,7.328125,5.7552924156188965,400000
1998-03-02,7.335937976837158,7.53125,7.335937976837158,7.507812976837158,5.896413803100586,247200
1998-03-03,7.445312976837158,7.53125,7.445312976837158,7.515625,5.902547359466553,1868000
1998-03-04,7.515625,7.65625,7.484375,7.609375,5.9761762619018555,748800
1998-03-05,7.578125,7.59375,7.429687976837158,7.429687976837158,5.835055351257324,456000
1998-03-06,7.453125,7.75,7.453125,7.625,5.988448619842529,544800
1998-03-09,7.632812976837158,7.929687976837158,7.632812976837158,7.742187976837158,6.080483913421631,674400
1998-03-10,7.742187976837158,7.789062976837158,7.664062976837158,7.664062976837158,6.019125461578369,324800
1998-03-11,7.671875,7.679687976837158,7.640625,7.65625,6.012991428375244,261600
1998-03-12,7.671875,7.671875,7.640625,7.671875,6.025262355804443,768000
1998-03-13,7.640625,7.679687976837158,7.640625,7.671875,6.025262355804443,256800
1998-03-16,7.671875,7.679687976837158,7.65625,7.65625,6.012991428375244,344000
1998-03-17,7.671875,7.671875,7.601562976837158,7.609375,5.9761762619018555,214400
1998-03-18,7.617187976837158,7.75,7.609375,7.75,6.086620330810547,593600
1998-03-19,7.742187976837158,7.804687976837158,7.734375,7.773437976837158,6.105027675628662,448800
1998-03-20,7.804687976837158,7.9375,7.78125,7.890625,6.197062015533447,662400
1998-03-23,7.921875,8.015625,7.898437976837158,8.007813453674316,6.289099216461182,438400
1998-03-24,8.0625,8.140625,8.03125,8.046875,6.31977653503418,728800
1998-03-25,8.125,8.15625,7.9375,7.984375,6.270692825317383,772000
1998-03-26,7.953125,8.054688453674316,7.953125,7.984375,6.270692825317383,681600
1998-03-27,8.046875,8.140625,8.046875,8.0625,6.332047939300537,598400
1998-03-30,8.070313453674316,8.085938453674316,7.921875,7.929687976837158,6.227741718292236,380000
1998-03-31,7.9375,8.132813453674316,7.875,8.015625,6.295234203338623,564000
1998-04-01,8.0625,8.21875,8.015625,8.21875,6.4547624588012695,897600
1998-04-02,8.234375,8.265625,8.132813453674316,8.171875,6.417948246002197,272800
1998-04-03,8.15625,8.171875,8.0,8.0625,6.332047939300537,206400
1998-04-06,8.09375,8.21875,8.078125,8.171875,6.417948246002197,339200
1998-04-07,8.140625,8.140625,8.0,8.0625,6.332047939300537,295200
1998-04-08,8.0625,8.296875,8.0625,8.117188453674316,6.375,466400
1998-04-09,8.148438453674316,8.46875,8.148438453674316,8.367188453674316,6.571341514587402,512800
1998-04-13,8.359375,8.359375,8.085938453674316,8.09375,6.356588363647461,441600
1998-04-14,8.078125,8.34375,8.078125,8.3125,6.5283894538879395,768800
1998-04-15,8.34375,8.5,8.34375,8.5,6.675647258758545,488000
1998-04-16,8.46875,8.46875,8.210938453674316,8.234375,6.467034339904785,303200
1998-04-17,8.265625,8.265625,8.085938453674316,8.085938453674316,6.350456714630127,328000
1998-04-20,8.117188453674316,8.226563453674316,8.101563453674316,8.21875,6.4547624588012695,274400
1998-04-21,8.25,8.453125,8.25,8.445313453674316,6.632697582244873,449600
1998-04-22,8.460938453674316,8.492188453674316,8.414063453674316,8.46875,6.651102542877197,649600
1998-04-23,8.46875,8.515625,8.4375,8.515625,6.687917232513428,491200
1998-04-24,8.515625,8.546875,8.375,8.375,6.577476978302002,548800
1998-04-27,8.21875,8.234375,7.875,7.976562976837158,6.264559745788574,550400
1998-04-28,8.0,8.21875,8.0,8.15625,6.40567684173584,324800
1998-04-29,8.101563453674316,8.101563453674316,7.609375,7.625,6.002246379852295,3071200
1998-04-30,7.617187976837158,7.796875,7.617187976837158,7.773437976837158,6.119093894958496,989600
1998-05-01,7.796875,7.914062976837158,7.75,7.859375,6.186741828918457,609600
1998-05-04,7.859375,7.859375,7.71875,7.71875,6.076045036315918,642400
1998-05-05,7.726562976837158,7.726562976837158,7.5,7.5,5.903850555419922,468800
1998-05-06,7.515625,7.5625,7.351562976837158,7.382812976837158,5.811601638793945,993600
1998-05-07,7.390625,7.515625,7.382812976837158,7.515625,5.9161481857299805,1145600
1998-05-08,7.5,7.71875,7.5,7.65625,6.026847839355469,948000
1998-05-11,7.640625,7.671875,7.492187976837158,7.492187976837158,5.897701740264893,1672000
1998-05-12,7.5,7.5,7.28125,7.40625,5.830050945281982,904800
1998-05-13,7.414062976837158,7.433594226837158,7.382812976837158,7.398437976837158,5.823901176452637,951200
1998-05-14,7.414062976837158,7.414062976837158,7.304687976837158,7.3125,5.756252765655518,1060800
1998-05-15,7.3125,7.34375,7.289062976837158,7.289062976837158,5.737804412841797,412000
1998-05-18,7.296875,7.320312976837158,7.25,7.296875,5.743953704833984,189600
1998-05-19,7.328125,7.375,7.304687976837158,7.351562976837158,5.787003040313721,223200
1998-05-20,7.351562976837158,7.351562976837158,7.25,7.265625,5.719353199005127,150400
1998-05-21,7.234375,7.265625,7.1875,7.25,5.70705509185791,732800
1998-05-22,7.28125,7.28125,7.171875,7.179687976837158,5.651704788208008,1813600
1998-05-26,7.179687976837158,7.179687976837158,7.023437976837158,7.023437976837158,5.528711318969727,865600
1998-05-27,6.992187976837158,7.023437976837158,6.953125,7.0,5.51025915145874,1658400
1998-05-28,6.984375,7.1875,6.984375,7.140625,5.620957374572754,407200
1998-05-29,7.125,7.179687976837158,7.125,7.125,5.608658790588379,333600
1998-06-01,7.125,7.195312976837158,7.125,7.15625,5.633256435394287,301600
1998-06-02,7.15625,7.21875,7.125,7.195312976837158,5.664004802703857,910400
1998-06-03,7.203125,7.234375,7.171875,7.179687976837158,5.651704788208008,513600
1998-06-04,6.1875,6.234375,5.929687976837158,5.9375,4.6738810539245605,8093600
1998-06-05,5.9375,6.25,5.9375,6.234375,4.907575607299805,3784000
1998-06-08,6.242187976837158,6.242187976837158,6.125,6.234375,4.907575607299805,1011200
1998-06-09,6.21875,6.21875,6.0,6.125,4.82147741317749,764800
1998-06-10,6.125,6.125,5.875,5.875,4.62468147277832,1006400
1998-06-11,5.921875,5.921875,5.734375,5.78125,4.55088472366333,2536800
1998-06-12,5.75,5.796875,5.632812976837158,5.640625,4.440187454223633,1675200
1998-06-15,5.632812976837158,5.75,5.546875,5.554687976837158,4.3725385665893555,728800
1998-06-16,5.578125,5.6875,5.5625,5.578125,4.390988826751709,1839200
1998-06-17,5.625,5.75,5.625,5.742187976837158,4.520134449005127,1488000
1998-06-18,5.71875,5.75,5.640625,5.65625,4.452486991882324,1142400
1998-06-19,5.5625,5.578125,5.453125,5.5,4.3294901847839355,1113600
1998-06-22,5.53125,5.539062976837158,5.46875,5.492187976837158,4.323341369628906,1385600
1998-06-23,5.484375,5.492187976837158,5.460937976837158,5.460937976837158,4.298740386962891,858400
1998-06-24,5.453125,5.507812976837158,5.40625,5.46875,4.304891586303711,976800
1998-06-25,5.4375,5.75,5.4375,5.671875,4.464784622192383,2360000
1998-06-26,5.59375,5.640625,5.5625,5.585937976837158,4.397138595581055,508000
1998-06-29,5.75,5.96875,5.75,5.875,4.62468147277832,2720800
1998-06-30,5.875,6.007812976837158,5.875,6.007812976837158,4.729230880737305,1566400
1998-07-01,6.007812976837158,6.125,6.007812976837158,6.101562976837158,4.803030014038086,632000
1998-07-02,6.078125,6.085937976837158,6.046875,6.0625,4.772278308868408,462400
1998-07-06,6.070312976837158,6.078125,6.015625,6.0625,4.772278308868408,302400
1998-07-07,6.0625,6.15625,6.0625,6.125,4.82147741317749,199200
1998-07-08,6.109375,6.109375,6.007812976837158,6.023437976837158,4.741528511047363,435200
1998-07-09,6.023437976837158,6.023437976837158,5.96875,5.96875,4.698480129241943,329600
1998-07-10,6.015625,6.078125,6.015625,6.0625,4.772278308868408,568800
1998-07-13,6.046875,6.140625,6.03125,6.085937976837158,4.790726661682129,491200
1998-07-14,6.0625,6.3125,6.015625,6.28125,4.944474220275879,998400
1998-07-15,6.515625,6.515625,6.25,6.328125,4.981374263763428,1308000
1998-07-16,6.375,6.40625,6.320312976837158,6.390625,5.030571937561035,658400
1998-07-17,6.421875,6.46875,6.40625,6.414062976837158,5.049020767211914,400000
1998-07-20,6.414062976837158,6.5,6.390625,6.445312976837158,5.073619365692139,760800
1998-07-21,6.445312976837158,6.476562976837158,6.25,6.25,4.919874668121338,266400
1998-07-22,6.234375,6.242187976837158,5.984375,6.0625,4.772278308868408,727200
1998-07-23,6.09375,6.09375,5.96875,5.96875,4.698480129241943,723200
1998-07-24,5.96875,5.976562976837158,5.820312976837158,5.921875,4.661581993103027,853600
1998-07-27,5.890625,6.054687976837158,5.84375,6.046875,4.759979248046875,411200
1998-07-28,5.976562976837158,5.976562976837158,5.851562976837158,5.9375,4.6738810539245605,619200
1998-07-29,6.0,6.242187976837158,6.0,6.023437976837158,4.741528511047363,1096800
1998-07-30,6.0,6.125,6.0,6.070312976837158,4.793349742889404,387200
1998-07-31,5.9375,5.960937976837158,5.875,5.882812976837158,4.645291328430176,894400
1998-08-03,5.875,5.875,5.789062976837158,5.789062976837158,4.571263790130615,619200
1998-08-04,5.78125,5.8125,5.703125,5.703125,4.5034027099609375,596000
1998-08-05,5.703125,5.703125,5.460937976837158,5.515625,4.355347633361816,822400
1998-08-06,5.539062976837158,5.5625,5.5,5.523437976837158,4.36151647567749,2643200
1998-08-07,5.546875,5.617187976837158,5.4375,5.460937976837158,4.312163829803467,963200
1998-08-10,5.484375,5.484375,5.304687976837158,5.3125,4.194952487945557,625600
1998-08-11,5.265625,5.492187976837158,5.226562976837158,5.476562976837158,4.324502468109131,5764800
1998-08-12,5.507812976837158,5.65625,5.507812976837158,5.640625,4.4540510177612305,386400
1998-08-13,5.625,5.625,5.351562976837158,5.390625,4.256640911102295,367200
1998-08-14,5.40625,5.507812976837158,5.367187976837158,5.382812976837158,4.250473976135254,263200
1998-08-17,5.375,5.40625,5.34375,5.398437976837158,4.262810230255127,205600
1998-08-18,5.421875,5.585937976837158,5.421875,5.578125,4.40470027923584,129600
1998-08-19,5.609375,5.609375,5.453125,5.460937976837158,4.312163829803467,228000
1998-08-20,5.484375,5.484375,5.40625,5.453125,4.305995464324951,1019200
1998-08-21,5.453125,5.460937976837158,5.359375,5.429687976837158,4.287489891052246,455200
1998-08-24,5.4375,5.539062976837158,5.4375,5.445312976837158,4.299826145172119,740000
1998-08-25,5.476562976837158,5.492187976837158,5.453125,5.460937976837158,4.312163829803467,360800
1998-08-26,5.4375,5.53125,5.4375,5.523437976837158,4.36151647567749,636800
1998-08-27,5.492187976837158,5.492187976837158,5.390625,5.429687976837158,4.287489891052246,1321600
1998-08-28,5.429687976837158,5.429687976837158,5.304687976837158,5.34375,4.219625949859619,1257600
1998-08-31,5.34375,5.375,5.0625,5.0625,3.997541904449463,820800
1998-09-01,5.0625,5.335937976837158,5.03125,5.335937976837158,4.2134599685668945,1790400
1998-09-02,5.367187976837158,5.5,5.367187976837158,5.492187976837158,4.3368401527404785,479200
1998-09-03,5.460937976837158,5.484375,5.421875,5.445312976837158,4.299826145172119,600000
1998-09-04,5.453125,5.5,5.429687976837158,5.5,4.3430094718933105,432000
1998-09-08,5.53125,5.640625,5.53125,5.601562976837158,4.423207759857178,304800
1998-09-09,5.59375,5.59375,5.320312976837158,5.382812976837158,4.250473976135254,572800
1998-09-10,5.382812976837158,5.382812976837158,5.234375,5.296875,4.182614326477051,653600
1998-09-11,5.3125,5.375,5.3125,5.359375,4.2319655418396,425600
1998-09-14,5.359375,5.5,5.351562976837158,5.359375,4.2319655418396,333600
1998-09-15,5.328125,5.476562976837158,5.28125,5.40625,4.268979072570801,537600
1998-09-16,5.375,5.382812976837158,5.234375,5.273437976837158,4.164107799530029,500000
1998-09-17,5.1875,5.34375,5.09375,5.09375,4.022217750549316,847200
1998-09-18,5.125,5.140625,5.078125,5.125,4.0468950271606445,692800
1998-09-21,5.125,5.125,5.054687976837158,5.078125,4.009880065917969,263200
1998-09-22,5.078125,5.078125,4.9375,4.984375,3.9358534812927246,911200
1998-09-23,4.992187976837158,5.0,4.9375,4.992187976837158,3.9420197010040283,676000
1998-09-24,5.0,5.03125,4.976562976837158,4.992187976837158,3.9420197010040283,1544800
1998-09-25,4.992187976837158,5.0,4.984375,4.984375,3.9358534812927246,496000
1998-09-28,4.984375,4.984375,4.9375,4.945312976837158,3.905007839202881,421600
1998-09-29,4.929687976837158,4.945312976837158,4.804687976837158,4.804687976837158,3.793963670730591,1524000
1998-09-30,4.75,4.765625,4.554687976837158,4.632812976837158,3.658245086669922,799200
1998-10-01,4.632812976837158,4.648437976837158,4.132812976837158,4.164062976837158,3.288102626800537,1347200
1998-10-02,4.1875,4.4375,4.1875,4.382812976837158,3.4608356952667236,635200
1998-10-05,4.351562976837158,4.5,4.1875,4.5,3.553370237350464,493600
1998-10-06,4.53125,4.578125,4.4375,4.453125,3.516357183456421,446400
1998-10-07,4.4375,4.5625,4.40625,4.5625,3.602721691131592,361600
1998-10-08,4.53125,4.53125,4.234375,4.3125,3.40531325340271,506400
1998-10-09,4.328125,4.335937976837158,4.195312976837158,4.3125,3.40531325340271,835200
1998-10-12,4.328125,4.429687976837158,4.328125,4.414062976837158,3.485511302947998,259200
1998-10-13,4.40625,4.5,4.398437976837158,4.5,3.553370237350464,361600
1998-10-14,4.585937976837158,4.679687976837158,4.5625,4.59375,3.6274003982543945,552800
1998-10-15,4.578125,4.679687976837158,4.539062976837158,4.679687976837158,3.6952595710754395,256000
1998-10-16,4.75,5.078125,4.75,5.070312976837158,4.003710746765137,490400
1998-10-19,5.046875,5.210937976837158,4.875,4.976562976837158,3.929682970046997,543200
1998-10-20,4.96875,5.117187976837158,4.96875,5.101562976837158,4.02838659286499,249600
1998-10-21,5.132812976837158,5.15625,5.039062976837158,5.125,4.0468950271606445,138400
1998-10-22,5.15625,5.453125,5.15625,5.296875,4.182614326477051,391200
1998-10-23,5.328125,5.445312976837158,5.320312976837158,5.4375,4.293656826019287,658400
1998-10-26,5.53125,5.8125,5.484375,5.8125,4.589767932891846,596000
1998-10-27,5.828125,5.828125,5.703125,5.757812976837158,4.546587944030762,413600
1998-10-28,5.75,5.9375,5.71875,5.9375,4.688474655151367,548000
1998-10-29,5.929687976837158,5.953125,5.875,5.921875,4.690951347351074,144000
1998-10-30,5.914062976837158,5.929687976837158,5.78125,5.859375,4.641441345214844,267200
1998-11-02,5.890625,6.09375,5.875,6.0625,4.802346229553223,728800
1998-11-03,6.0625,6.109375,6.0,6.0625,4.802346229553223,403200
1998-11-04,6.0625,6.234375,6.0625,6.203125,4.913740158081055,473600
1998-11-05,6.234375,6.40625,6.234375,6.335937976837158,5.018947124481201,799200
1998-11-06,6.359375,6.359375,6.25,6.257812976837158,4.957060813903809,497600
1998-11-09,6.257812976837158,6.257812976837158,6.203125,6.25,4.950872898101807,194400
1998-11-10,6.28125,6.28125,6.21875,6.21875,4.92611837387085,112800
1998-11-11,6.21875,6.234375,6.109375,6.125,4.851853370666504,864000
1998-11-12,6.125,6.125,6.007812976837158,6.015625,4.765212535858154,184000
1998-11-13,6.015625,6.15625,6.015625,6.070312976837158,4.808534145355225,332000
1998-11-16,6.09375,6.25,6.09375,6.242187976837158,4.944681644439697,487200
1998-11-17,6.242187976837158,6.242187976837158,6.148437976837158,6.234375,4.9384942054748535,200800
1998-11-18,6.226562976837158,6.265625,6.226562976837158,6.265625,4.9632487297058105,276800
1998-11-19,6.25,6.375,6.25,6.375,5.049890518188477,266400
1998-11-20,6.34375,6.453125,6.34375,6.375,5.049890518188477,197600
1998-11-23,6.375,6.476562976837158,6.34375,6.375,5.049890518188477,277600
1998-11-24,6.34375,6.382812976837158,6.296875,6.367187976837158,5.043701171875,180800
1998-11-25,6.375,6.46875,6.359375,6.46875,5.124151229858398,177600
1998-11-27,6.46875,6.46875,6.382812976837158,6.390625,5.062264919281006,94400
1998-11-30,6.390625,6.390625,6.226562976837158,6.234375,4.9384942054748535,345600
1998-12-01,6.21875,6.242187976837158,6.125,6.148437976837158,4.870421409606934,419200
1998-12-02,6.132812976837158,6.148437976837158,6.046875,6.078125,4.814720630645752,310400
1998-12-03,6.0625,6.085937976837158,5.992187976837158,6.070312976837158,4.808534145355225,246400
1998-12-04,6.070312976837158,6.09375,5.867187976837158,5.882812976837158,4.660006523132324,1356000
1998-12-07,5.867187976837158,5.890625,5.828125,5.882812976837158,4.660006523132324,557600
1998-12-08,5.890625,5.914062976837158,5.859375,5.867187976837158,4.647629737854004,190400
1998-12-09,5.835937976837158,5.875,5.734375,5.734375,4.542424201965332,195200
1998-12-10,5.765625,5.765625,5.585937976837158,5.601562976837158,4.437220573425293,806400
1998-12-11,5.90625,6.070312976837158,5.828125,6.0625,4.802346229553223,5379200
1998-12-14,6.070312976837158,6.320312976837158,6.03125,6.25,4.950872898101807,2273600
1998-12-15,6.25,6.625,6.234375,6.625,5.247921466827393,1539200
1998-12-16,6.6875,6.71875,6.5,6.539062976837158,5.179849147796631,667200
1998-12-17,6.507812976837158,6.507812976837158,6.429687976837158,6.4375,5.099397659301758,301600
1998-12-18,6.40625,6.453125,6.328125,6.34375,5.025135040283203,5425600
1998-12-21,6.351562976837158,6.351562976837158,6.15625,6.21875,4.92611837387085,479200
1998-12-22,6.210937976837158,6.21875,5.96875,5.96875,4.728081226348877,758400
1998-12-23,6.0,6.328125,6.0,6.289062976837158,4.981815814971924,477600
1998-12-24,6.273437976837158,6.3125,6.171875,6.234375,4.9384942054748535,178400
1998-12-28,6.226562976837158,6.382812976837158,6.226562976837158,6.375,5.049890518188477,232800
1998-12-29,6.351562976837158,6.578125,6.320312976837158,6.5625,5.198413848876953,393600
1998-12-30,6.546875,6.804687976837158,6.546875,6.789062976837158,5.377882957458496,502400
1998-12-31,6.835937976837158,7.15625,6.835937976837158,6.976562976837158,5.526412010192871,851200
1999-01-04,6.976562976837158,7.0,6.8125,6.8125,5.396449565887451,882400
1999-01-05,6.8125,6.8125,6.65625,6.71875,5.322186470031738,1267200
1999-01-06,6.742187976837158,6.75,6.640625,6.671875,5.285055637359619,637600
1999-01-07,6.6875,6.71875,6.65625,6.71875,5.322186470031738,315200
1999-01-08,6.71875,6.71875,6.617187976837158,6.65625,5.272678375244141,700000
1999-01-11,6.65625,6.65625,6.59375,6.65625,5.272678375244141,454400
1999-01-12,6.65625,6.65625,6.4375,6.460937976837158,5.117962837219238,659200
1999-01-13,6.445312976837158,6.453125,6.234375,6.390625,5.062264919281006,708000
1999-01-14,6.4375,6.46875,6.34375,6.34375,5.025135040283203,348000
1999-01-15,6.328125,6.570312976837158,6.320312976837158,6.515625,5.161283493041992,382400
1999-01-19,6.515625,6.515625,6.445312976837158,6.484375,5.1365275382995605,250400
1999-01-20,6.453125,6.515625,6.421875,6.4375,5.099397659301758,1396000
1999-01-21,6.40625,6.5,6.390625,6.484375,5.1365275382995605,417600
1999-01-22,6.46875,6.46875,6.335937976837158,6.359375,5.037512302398682,1309600
1999-01-25,6.359375,6.359375,6.15625,6.21875,4.92611837387085,368800
1999-01-26,6.21875,6.21875,6.15625,6.15625,4.8766069412231445,532000
1999-01-27,6.15625,6.164062976837158,5.9375,5.9375,4.7033281326293945,1313600
1999-01-28,5.921875,6.054687976837158,5.890625,5.976562976837158,4.749269962310791,1371200
1999-01-29,6.007812976837158,6.046875,5.953125,6.015625,4.780309200286865,584800
1999-02-01,6.023437976837158,6.171875,5.988280773162842,6.070312976837158,4.823766708374023,1517600
1999-02-02,6.046875,6.046875,5.851562976837158,5.960937976837158,4.736853122711182,573600
1999-02-03,5.9375,5.945312976837158,5.78125,5.835937976837158,4.637519836425781,520000
1999-02-04,5.867187976837158,5.867187976837158,5.625,5.625,4.469898700714111,364800
1999-02-05,5.5625,5.578125,5.390625,5.390625,4.283653736114502,1408000
1999-02-08,5.398437976837158,5.71875,5.328125,5.648437976837158,4.488523483276367,1428000
1999-02-09,5.648437976837158,5.648437976837158,5.5,5.546875,4.407817840576172,1276800
1999-02-10,5.4375,5.492187976837158,5.359375,5.367187976837158,4.265030860900879,920800
1999-02-11,5.390625,5.609375,5.390625,5.554687976837158,4.414026260375977,1287200
1999-02-12,5.554687976837158,5.664062976837158,5.539062976837158,5.609375,4.457485198974609,1658400
1999-02-16,5.59375,5.59375,5.507812976837158,5.539062976837158,4.401609897613525,1057600
1999-02-17,5.53125,5.554687976837158,5.40625,5.40625,4.2960710525512695,1584000
1999-02-18,5.34375,5.492187976837158,5.3125,5.46875,4.345736026763916,1316800
1999-02-19,5.476562976837158,5.476562976837158,5.390625,5.445312976837158,4.327111721038818,1009600
1999-02-22,5.476562976837158,5.59375,5.453125,5.515625,4.382985591888428,869600
1999-02-23,5.53125,5.71875,5.53125,5.664062976837158,4.500941276550293,2426400
1999-02-24,5.671875,5.71875,5.578125,5.578125,4.432650566101074,1046400
1999-02-25,5.515625,5.578125,5.390625,5.390625,4.283653736114502,1159200
1999-02-26,5.390625,5.453125,5.304687976837158,5.445312976837158,4.327111721038818,653600
1999-03-01,5.476562976837158,5.875,5.476562976837158,5.71875,4.544399738311768,5333600
1999-03-02,5.75,5.8125,5.710937976837158,5.757812976837158,4.575439929962158,1620000
1999-03-03,5.75,5.84375,5.75,5.84375,4.643730640411377,1020000
1999-03-04,5.835937976837158,5.96875,5.8125,5.960937976837158,4.736853122711182,763200
1999-03-05,5.953125,6.078125,5.90625,6.0625,4.817559242248535,635200
1999-03-08,6.03125,6.09375,5.886719226837158,5.953125,4.730644226074219,951200
1999-03-09,5.984375,6.03125,5.90625,5.929687976837158,4.712020397186279,1222400
1999-03-10,5.929687976837158,5.9375,5.75,5.804687976837158,4.6126885414123535,1868800
1999-03-11,5.734375,5.859375,5.734375,5.804687976837158,4.6126885414123535,744800
1999-03-12,5.8125,5.832030773162842,5.6875,5.773437976837158,4.587853908538818,699200
1999-03-15,5.742187976837158,5.8125,5.71875,5.765625,4.581647872924805,561600
1999-03-16,5.78125,5.78125,5.601562976837158,5.609375,4.457485198974609,1174400
1999-03-17,5.609375,5.625,5.546875,5.578125,4.432650566101074,717600
1999-03-18,5.507812976837158,5.609375,5.507812976837158,5.585937976837158,4.438860893249512,858400
1999-03-19,5.546875,5.648437976837158,5.507812976837158,5.648437976837158,4.488523483276367,1080000
1999-03-22,5.625,5.71875,5.554687976837158,5.554687976837158,4.414026260375977,506400
1999-03-23,5.59375,5.59375,5.46875,5.46875,4.345736026763916,532000
1999-03-24,5.492187976837158,5.5,5.445312976837158,5.484375,4.358153343200684,303200
1999-03-25,5.507812976837158,5.546875,5.46875,5.515625,4.382985591888428,413600
1999-03-26,5.515625,5.5625,5.460937976837158,5.46875,4.345736026763916,1098400
1999-03-29,5.46875,5.625,5.46875,5.609375,4.457485198974609,1216000
1999-03-30,5.578125,6.15625,5.5625,5.929687976837158,4.712020397186279,2203200
1999-03-31,6.0,6.03125,5.90625,5.976562976837158,4.749269962310791,1704800
1999-04-01,5.976562976837158,6.0,5.90625,5.90625,4.693395137786865,592000
1999-04-05,5.96875,6.046875,5.953125,5.984375,4.755475997924805,985600
1999-04-06,5.984375,6.0,5.921875,5.960937976837158,4.736853122711182,700800
1999-04-07,5.992187976837158,5.992187976837158,5.859375,5.90625,4.693395137786865,990400
1999-04-08,5.90625,5.96875,5.890625,5.914062976837158,4.69960355758667,1051200
1999-04-09,5.875,5.9375,5.796875,5.921875,4.705812454223633,1950400
1999-04-12,5.921875,6.109375,5.875,6.0625,4.817559242248535,933600
1999-04-13,6.09375,6.296875,6.078125,6.242187976837158,4.96034574508667,931200
1999-04-14,6.265625,6.390625,6.257812976837158,6.359375,5.053469181060791,1176800
1999-04-15,6.40625,6.625,6.40625,6.617187976837158,5.2583394050598145,1079200
1999-04-16,6.617187976837158,6.875,6.59375,6.796875,5.401130676269531,2044000
1999-04-19,6.828125,7.375,6.828125,7.242187976837158,5.754997730255127,3959200
1999-04-20,7.242187976837158,7.28125,6.921875,7.0,5.562543869018555,2992000
1999-04-21,7.03125,7.0625,6.921875,7.0,5.562543869018555,1935200
1999-04-22,7.03125,7.09375,6.90625,6.914062976837158,5.4942522048950195,521600
1999-04-23,6.9375,6.960937976837158,6.796875,6.796875,5.401130676269531,799200
1999-04-26,6.804687976837158,6.875,6.71875,6.804687976837158,5.407337665557861,1270400
1999-04-27,6.8125,6.96875,6.8125,6.96875,5.537710666656494,1489600
1999-04-28,7.125,7.414062976837158,7.09375,7.351562976837158,5.841912746429443,1338400
1999-04-29,7.320312976837158,7.328125,7.1875,7.21875,5.751039505004883,705600
1999-04-30,7.25,7.28125,7.03125,7.09375,5.651454925537109,703200
1999-05-03,7.015625,7.015625,6.6875,6.960937976837158,5.545647144317627,2182400
1999-05-04,7.0,7.3125,7.0,7.15625,5.701247215270996,964000
1999-05-05,7.125,7.203125,7.125,7.179687976837158,5.719918251037598,1124800
1999-05-06,7.15625,7.203125,7.132812976837158,7.164062976837158,5.70747184753418,312800
1999-05-07,7.125,7.296875,7.125,7.25,5.775935649871826,1618400
1999-05-10,7.28125,7.4375,7.28125,7.367187976837158,5.869297981262207,742400
1999-05-11,7.421875,7.492187976837158,7.375,7.414062976837158,5.906642436981201,477600
1999-05-12,7.382812976837158,7.40625,7.289062976837158,7.40625,5.900415420532227,845600
1999-05-13,7.4375,7.5,7.4375,7.46875,5.9502105712890625,1056000
1999-05-14,7.4375,7.46875,7.375,7.445312976837158,5.931536674499512,1417600
1999-05-17,7.34375,7.34375,7.257812976837158,7.273437976837158,5.794609069824219,1378400
1999-05-18,7.265625,7.28125,7.21875,7.21875,5.751039505004883,744800
1999-05-19,7.234375,7.296875,7.21875,7.28125,5.800831317901611,672000
